batch,epoch,train_accuracy,train_loss
2886.0,22.0,0.90625,0.4032997
2887.0,22.0,0.875,0.37376332
2888.0,22.0,0.8125,0.6836483
2889.0,22.0,0.875,0.54169464
2890.0,22.0,0.875,0.6320202
2891.0,22.0,0.875,0.48460117
2892.0,22.0,0.8125,0.5340075
2893.0,22.0,0.90625,0.3918333
2894.0,22.0,0.84375,0.7659257
2895.0,22.0,0.8125,0.46231782
2896.0,22.0,0.8125,0.40829152
2897.0,22.0,0.875,0.42038912
2898.0,22.0,0.96875,0.20592418
2899.0,22.0,0.90625,0.36272565
2900.0,22.0,0.9375,0.43621364
2901.0,22.0,0.90625,0.51133496
2902.0,22.0,0.96875,0.2775152
2903.0,22.0,0.90625,0.5426583
2904.0,22.0,0.875,0.5264499
2905.0,22.0,0.875,0.431178
2906.0,22.0,0.9375,0.38751566
2907.0,22.0,0.90625,0.37347174
2908.0,22.0,0.875,0.5683436
2909.0,22.0,0.875,0.3786692
2910.0,22.0,0.96875,0.25444472
2911.0,22.0,0.96875,0.3020748
2912.0,22.0,0.8125,0.5086655
2913.0,22.0,0.84375,0.53095067
2914.0,22.0,0.875,0.5319489
2915.0,22.0,0.875,0.51604193
2916.0,22.0,0.875,0.3834522
2917.0,22.0,0.84375,0.40951812
2918.0,22.0,0.78125,0.59827477
2919.0,22.0,0.875,0.3893793
2920.0,22.0,0.75,0.8415449
2921.0,22.0,0.96875,0.25816295
2922.0,22.0,0.84375,0.49081448
2923.0,22.0,0.8125,0.5989203
2924.0,22.0,0.90625,0.40733996
2925.0,22.0,0.875,0.51355326
2926.0,22.0,0.90625,0.2555498
2927.0,22.0,0.875,0.40062007
2928.0,22.0,0.875,0.50474983
2929.0,22.0,0.8125,0.55031204
2930.0,22.0,0.96875,0.24342524
2931.0,22.0,0.96875,0.34661227
2932.0,22.0,0.9375,0.36331618
2933.0,22.0,0.75,0.6684648
2934.0,22.0,0.8125,0.43274233
2935.0,22.0,0.84375,0.48805138
2936.0,22.0,0.9375,0.31081715
2937.0,22.0,0.875,0.37438664
2938.0,22.0,0.90625,0.3283591
2939.0,22.0,0.90625,0.39217377
2940.0,22.0,0.875,0.5845756
2941.0,22.0,0.90625,0.49213597
2942.0,22.0,0.875,0.65927756
2943.0,22.0,0.875,0.39692685
2944.0,22.0,0.84375,0.5426043
2945.0,22.0,0.8125,0.5555569
2946.0,22.0,0.875,0.5984658
2947.0,22.0,0.875,0.5867825
2948.0,22.0,0.9375,0.31913787
2949.0,22.0,0.96875,0.29753053
2950.0,22.0,0.75,0.77019554
2951.0,22.0,0.96875,0.29984426
2952.0,22.0,0.96875,0.29115844
2953.0,22.0,0.78125,0.51667255
2954.0,22.0,0.8125,0.7596462
2955.0,22.0,0.9375,0.3771415
2956.0,22.0,0.78125,0.59866285
2957.0,22.0,0.84375,0.48204967
2958.0,22.0,0.90625,0.3889808
2959.0,22.0,0.875,0.4970524
2960.0,22.0,1.0,0.26551178
2961.0,22.0,0.78125,0.6589369
2962.0,22.0,0.875,0.62617767
2963.0,22.0,0.84375,0.45330477
2964.0,22.0,0.84375,0.38112238
2965.0,22.0,0.84375,0.4285356
2966.0,22.0,0.84375,0.50923425
2967.0,22.0,0.84375,0.51149815
2968.0,22.0,0.78125,0.6173461
2969.0,22.0,0.875,0.6093695
2970.0,22.0,0.78125,0.6227835
2971.0,22.0,0.875,0.41177478
2972.0,22.0,0.875,0.34934282
2973.0,22.0,0.75,0.81018925
2974.0,22.0,0.875,0.45532528
2975.0,22.0,0.9375,0.28606743
2976.0,22.0,0.8125,0.4943603
2977.0,22.0,0.90625,0.3980042
2978.0,22.0,0.78125,0.67134345
2979.0,22.0,0.96875,0.24564049
2980.0,22.0,0.90625,0.4671059
2981.0,22.0,0.96875,0.27124706
2982.0,22.0,0.84375,0.62073994
2983.0,22.0,0.875,0.4421371
2984.0,22.0,0.90625,0.4949546
2985.0,22.0,0.9375,0.2741334
2986.0,22.0,0.84375,0.57211345
2987.0,22.0,0.8125,0.5565691
2988.0,22.0,0.875,0.48308176
2989.0,22.0,0.90625,0.4633798
2990.0,22.0,0.96875,0.37942678
2991.0,22.0,0.96875,0.26179674
2992.0,22.0,0.75,0.5034419
2993.0,22.0,0.90625,0.48390067
2994.0,22.0,0.96875,0.23325874
2995.0,22.0,0.78125,0.6143422
2996.0,22.0,0.78125,0.6707743
2997.0,22.0,0.75,0.68885314
2998.0,22.0,0.90625,0.5036614
2999.0,22.0,0.875,0.5465999
3000.0,22.0,0.90625,0.3581632
3001.0,22.0,0.8125,0.6109205
3002.0,22.0,0.84375,0.52249825
3003.0,22.0,0.84375,0.48732552
3004.0,22.0,0.90625,0.34879327
3005.0,22.0,0.84375,0.49692696
3006.0,22.0,0.90625,0.34791028
3007.0,22.0,0.875,0.38162327
3008.0,22.0,0.9375,0.32369533
3009.0,22.0,0.84375,0.58142424
3010.0,22.0,0.90625,0.36319757
3011.0,22.0,0.875,0.50664675
3012.0,22.0,0.75,0.7148073
3013.0,22.0,0.78125,0.5872427
3014.0,22.0,0.8695652173913043,0.43268704
3015.0,23.0,0.90625,0.43701977
3016.0,23.0,0.9375,0.21987534
3017.0,23.0,0.84375,0.59833485
3018.0,23.0,0.84375,0.59419537
3019.0,23.0,0.84375,0.49933085
3020.0,23.0,0.875,0.68056196
3021.0,23.0,0.8125,0.58286154
3022.0,23.0,0.875,0.43085828
3023.0,23.0,0.90625,0.5989193
3024.0,23.0,0.875,0.37685496
3025.0,23.0,0.9375,0.39880845
3026.0,23.0,0.90625,0.28249946
3027.0,23.0,0.8125,0.629593
3028.0,23.0,0.84375,0.45337582
3029.0,23.0,0.875,0.5843617
3030.0,23.0,0.78125,0.60420614
3031.0,23.0,0.875,0.49365005
3032.0,23.0,0.84375,0.5666045
3033.0,23.0,0.875,0.45451453
3034.0,23.0,0.8125,0.6298923
3035.0,23.0,0.84375,0.65625536
3036.0,23.0,0.75,0.5104591
3037.0,23.0,0.90625,0.469903
3038.0,23.0,0.875,0.5625883
3039.0,23.0,0.90625,0.53826046
3040.0,23.0,0.78125,0.6538339
3041.0,23.0,0.84375,0.5294387
3042.0,23.0,0.875,0.45109066
3043.0,23.0,0.75,0.77646977
3044.0,23.0,0.875,0.4274279
3045.0,23.0,0.875,0.4786231
3046.0,23.0,0.90625,0.379125
3047.0,23.0,0.78125,0.744657
3048.0,23.0,0.90625,0.3087756
3049.0,23.0,0.9375,0.27956682
3050.0,23.0,0.8125,0.62089586
3051.0,23.0,0.84375,0.67402196
3052.0,23.0,0.875,0.604461
3053.0,23.0,0.9375,0.31140873
3054.0,23.0,0.75,0.7075308
3055.0,23.0,0.90625,0.43976945
3056.0,23.0,0.84375,0.47394603
3057.0,23.0,0.78125,0.6117922
3058.0,23.0,0.8125,0.51058334
3059.0,23.0,0.9375,0.40412724
3060.0,23.0,0.75,0.6776009
3061.0,23.0,0.875,0.38733795
3062.0,23.0,0.84375,0.48030582
3063.0,23.0,0.8125,0.6755303
3064.0,23.0,0.84375,0.5849527
3065.0,23.0,0.84375,0.40891317
3066.0,23.0,0.90625,0.4265708
3067.0,23.0,0.84375,0.4200604
3068.0,23.0,0.75,0.72887224
3069.0,23.0,0.875,0.3915922
3070.0,23.0,0.875,0.48714274
3071.0,23.0,0.75,0.68409956
3072.0,23.0,0.84375,0.38109964
3073.0,23.0,0.8125,0.61338574
3074.0,23.0,0.78125,0.82521886
3075.0,23.0,0.9375,0.3943606
3076.0,23.0,0.78125,0.7315339
3077.0,23.0,0.875,0.39844015
3078.0,23.0,0.875,0.3092752
3079.0,23.0,0.875,0.43638197
3080.0,23.0,0.875,0.46449187
3081.0,23.0,0.90625,0.34603417
3082.0,23.0,0.78125,0.5237316
3083.0,23.0,0.78125,0.6322344
3084.0,23.0,0.90625,0.3104317
3085.0,23.0,0.875,0.41813943
3086.0,23.0,0.90625,0.41632804
3087.0,23.0,0.90625,0.4247257
3088.0,23.0,0.96875,0.27187696
3089.0,23.0,0.84375,0.49935454
3090.0,23.0,0.96875,0.2808111
3091.0,23.0,0.9375,0.4110184
3092.0,23.0,0.90625,0.31905755
3093.0,23.0,0.875,0.55719715
3094.0,23.0,0.875,0.40763676
3095.0,23.0,0.90625,0.42412812
3096.0,23.0,0.875,0.52066964
3097.0,23.0,0.71875,0.62231714
3098.0,23.0,0.84375,0.5979298
3099.0,23.0,0.90625,0.46093512
3100.0,23.0,0.78125,0.7637126
3101.0,23.0,0.90625,0.38508543
3102.0,23.0,0.90625,0.42166305
3103.0,23.0,0.9375,0.44509986
3104.0,23.0,0.875,0.5469396
3105.0,23.0,0.90625,0.37300134
3106.0,23.0,0.90625,0.35847372
3107.0,23.0,0.875,0.40008625
3108.0,23.0,0.875,0.7093675
3109.0,23.0,0.90625,0.40929317
3110.0,23.0,0.84375,0.5223327
3111.0,23.0,0.90625,0.35804805
3112.0,23.0,0.78125,0.7782384
3113.0,23.0,0.84375,0.53798807
3114.0,23.0,0.9375,0.3104497
3115.0,23.0,0.90625,0.44856223
3116.0,23.0,0.84375,0.66737413
3117.0,23.0,0.8125,0.4353109
3118.0,23.0,0.90625,0.2725237
3119.0,23.0,0.90625,0.40811905
3120.0,23.0,0.9375,0.40226492
3121.0,23.0,0.8125,0.5481506
3122.0,23.0,0.84375,0.5403043
3123.0,23.0,0.875,0.42369583
3124.0,23.0,0.84375,0.55450076
3125.0,23.0,0.84375,0.50486475
3126.0,23.0,0.84375,0.6590497
3127.0,23.0,0.9375,0.4260587
3128.0,23.0,0.9375,0.22913703
3129.0,23.0,0.8125,0.50837976
3130.0,23.0,0.8125,0.5399786
3131.0,23.0,0.9375,0.3691955
3132.0,23.0,0.9375,0.2995471
3133.0,23.0,0.90625,0.35734838
3134.0,23.0,0.90625,0.41846532
3135.0,23.0,0.84375,0.49338886
3136.0,23.0,0.8125,0.50197136
3137.0,23.0,0.875,0.47956485
3138.0,23.0,0.78125,0.5791338
3139.0,23.0,0.875,0.38600212
3140.0,23.0,0.78125,0.8136833
3141.0,23.0,0.875,0.3867133
3142.0,23.0,0.75,0.8351924
3143.0,23.0,0.84375,0.5779152
3144.0,23.0,0.78125,0.7208672
3145.0,23.0,0.90625,0.42862844
3146.0,23.0,0.9375,0.40073937
3147.0,23.0,0.84375,0.6246207
3148.0,23.0,0.96875,0.28466105
3149.0,23.0,0.875,0.41275272
3150.0,23.0,0.84375,0.7108297
3151.0,23.0,0.7391304347826086,0.68348265
3152.0,24.0,0.875,0.36304933
3153.0,24.0,0.6875,0.88429433
3154.0,24.0,0.8125,0.5317046
3155.0,24.0,0.96875,0.2794384
3156.0,24.0,0.9375,0.40450323
3157.0,24.0,0.8125,0.55875546
3158.0,24.0,0.75,0.76808745
3159.0,24.0,0.9375,0.45147854
3160.0,24.0,0.96875,0.22728565
3161.0,24.0,0.84375,0.6404524
3162.0,24.0,0.84375,0.41247496
3163.0,24.0,0.96875,0.24350165
3164.0,24.0,0.84375,0.57646966
3165.0,24.0,0.875,0.38944724
3166.0,24.0,0.84375,0.5614427
3167.0,24.0,0.90625,0.35305285
3168.0,24.0,0.84375,0.564764
3169.0,24.0,0.875,0.50455236
3170.0,24.0,0.8125,0.56490666
3171.0,24.0,0.90625,0.35366443
3172.0,24.0,0.8125,0.5910047
3173.0,24.0,0.875,0.53992486
3174.0,24.0,0.84375,0.69845766
3175.0,24.0,0.78125,0.5970456
3176.0,24.0,0.9375,0.39243072
3177.0,24.0,0.96875,0.26779154
3178.0,24.0,0.9375,0.24430555
3179.0,24.0,0.78125,0.76757586
3180.0,24.0,0.8125,0.59048575
3181.0,24.0,0.78125,0.55663085
3182.0,24.0,0.9375,0.3809024
3183.0,24.0,0.90625,0.36200896
3184.0,24.0,0.875,0.430955
3185.0,24.0,0.90625,0.31579265
3186.0,24.0,0.90625,0.47790793
3187.0,24.0,0.90625,0.4618563
3188.0,24.0,0.9375,0.34356236
3189.0,24.0,0.96875,0.34743482
3190.0,24.0,0.78125,0.6783235
3191.0,24.0,0.78125,0.70021933
3192.0,24.0,0.90625,0.49075776
3193.0,24.0,0.90625,0.34910998
3194.0,24.0,0.8125,0.5781071
3195.0,24.0,0.84375,0.59028924
3196.0,24.0,0.90625,0.43253082
3197.0,24.0,0.84375,0.49620506
3198.0,24.0,0.84375,0.5603966
3199.0,24.0,0.90625,0.39378965
3200.0,24.0,0.90625,0.43444258
3201.0,24.0,0.84375,0.45842153
3202.0,24.0,0.9375,0.53665406
3203.0,24.0,0.96875,0.3060403
3204.0,24.0,0.8125,0.684088
3205.0,24.0,0.84375,0.5766036
3206.0,24.0,0.875,0.47765386
3207.0,24.0,0.90625,0.48749715
3208.0,24.0,0.71875,0.6624229
3209.0,24.0,0.84375,0.4974808
3210.0,24.0,0.9375,0.2883113
3211.0,24.0,0.8125,0.668832
3212.0,24.0,0.84375,0.62906796
3213.0,24.0,0.9375,0.3103677
3214.0,24.0,0.90625,0.41027704
3215.0,24.0,0.90625,0.40670797
3216.0,24.0,0.84375,0.589671
3217.0,24.0,0.90625,0.40393496
3218.0,24.0,0.8125,0.60930294
3219.0,24.0,0.875,0.49556178
3220.0,24.0,0.90625,0.41709477
3221.0,24.0,0.875,0.4084145
3222.0,24.0,0.875,0.41868907
3223.0,24.0,0.84375,0.5706747
3224.0,24.0,0.78125,0.7088596
3225.0,24.0,0.875,0.34623846
3226.0,24.0,0.875,0.46918935
3227.0,24.0,0.875,0.5881628
3228.0,24.0,0.8125,0.6794949
3229.0,24.0,0.8125,0.59676546
3230.0,24.0,0.875,0.33703375
3231.0,24.0,0.875,0.4899168
3232.0,24.0,0.96875,0.26267806
3233.0,24.0,0.8125,0.6484623
3234.0,24.0,0.84375,0.49681523
3235.0,24.0,0.84375,0.516801
3236.0,24.0,0.90625,0.46342036
3237.0,24.0,0.84375,0.47473088
3238.0,24.0,0.84375,0.3928543
3239.0,24.0,0.75,0.73514736
3240.0,24.0,0.9375,0.4289807
3241.0,24.0,0.75,0.81014466
3242.0,24.0,0.9375,0.24375382
3243.0,24.0,0.78125,0.6924853
3244.0,24.0,0.84375,0.5767687
3245.0,24.0,0.96875,0.32193413
3246.0,24.0,0.90625,0.40813607
3247.0,24.0,0.75,0.83064973
3248.0,24.0,0.96875,0.26079187
3249.0,24.0,0.84375,0.596708
3250.0,24.0,0.75,0.81106997
3251.0,24.0,0.84375,0.46651524
3252.0,24.0,0.90625,0.3467379
3253.0,24.0,0.9375,0.29565266
3254.0,24.0,0.875,0.4388871
3255.0,24.0,0.78125,0.83650124
3256.0,24.0,0.8125,0.6327047
3257.0,24.0,0.90625,0.32305908
3258.0,24.0,0.9375,0.3279947
3259.0,24.0,0.8125,0.68061453
3260.0,24.0,0.84375,0.4462879
3261.0,24.0,0.84375,0.4605253
3262.0,24.0,0.90625,0.38828272
3263.0,24.0,0.875,0.41438603
3264.0,24.0,0.9375,0.41360003
3265.0,24.0,0.9375,0.373771
3266.0,24.0,0.8125,0.5622592
3267.0,24.0,0.90625,0.44853154
3268.0,24.0,0.84375,0.5563349
3269.0,24.0,0.90625,0.4735913
3270.0,24.0,0.875,0.482319
3271.0,24.0,0.84375,0.5337656
3272.0,24.0,0.8125,0.5490631
3273.0,24.0,0.75,0.59325767
3274.0,24.0,0.78125,0.48690194
3275.0,24.0,0.78125,0.573007
3276.0,24.0,0.84375,0.44432434
3277.0,24.0,0.75,0.6696974
3278.0,24.0,0.875,0.37014976
3279.0,24.0,0.90625,0.3250764
3280.0,24.0,0.96875,0.3639697
3281.0,24.0,0.8125,0.49264118
3282.0,24.0,0.875,0.46379137
3283.0,24.0,0.8125,0.55611205
3284.0,24.0,0.84375,0.58875525
3285.0,24.0,0.8125,0.5885358
3286.0,24.0,0.78125,0.62962097
3287.0,24.0,0.84375,0.76772237
3288.0,24.0,0.9565217391304348,0.27568495
3289.0,25.0,0.84375,0.6788341
3290.0,25.0,0.78125,0.9075792
3291.0,25.0,0.875,0.45375094
3292.0,25.0,0.9375,0.41646442
3293.0,25.0,0.9375,0.46159744
3294.0,25.0,0.75,0.6776422
3295.0,25.0,0.9375,0.3679046
3296.0,25.0,0.90625,0.39313415
3297.0,25.0,0.875,0.5635315
3298.0,25.0,0.75,0.72486484
3299.0,25.0,0.90625,0.43768013
3300.0,25.0,0.90625,0.4369008
3301.0,25.0,0.96875,0.23507766
3302.0,25.0,0.8125,0.7349547
3303.0,25.0,0.875,0.38443416
3304.0,25.0,0.84375,0.65020716
3305.0,25.0,0.84375,0.49836785
3306.0,25.0,0.90625,0.4697684
3307.0,25.0,0.84375,0.68208396
3308.0,25.0,0.75,0.83212525
3309.0,25.0,0.875,0.52139795
3310.0,25.0,0.90625,0.3890592
3311.0,25.0,0.875,0.4821108
3312.0,25.0,0.875,0.4458995
3313.0,25.0,0.90625,0.43904102
3314.0,25.0,0.84375,0.63078856
3315.0,25.0,0.90625,0.31917733
3316.0,25.0,0.84375,0.51559526
3317.0,25.0,0.8125,0.5536378
3318.0,25.0,0.9375,0.4094509
3319.0,25.0,0.84375,0.4260597
3320.0,25.0,0.90625,0.4816759
3321.0,25.0,0.96875,0.40955314
3322.0,25.0,0.9375,0.48617372
3323.0,25.0,0.90625,0.39914012
3324.0,25.0,0.9375,0.29392502
3325.0,25.0,0.90625,0.3162945
3326.0,25.0,0.96875,0.3108768
3327.0,25.0,0.96875,0.36517206
3328.0,25.0,0.875,0.3925108
3329.0,25.0,0.84375,0.54448736
3330.0,25.0,0.8125,0.63292444
3331.0,25.0,0.8125,0.5820595
3332.0,25.0,0.84375,0.40844977
3333.0,25.0,0.78125,0.4876312
3334.0,25.0,0.84375,0.5199083
3335.0,25.0,0.875,0.41984585
3336.0,25.0,0.84375,0.42750663
3337.0,25.0,0.8125,0.5878748
3338.0,25.0,0.8125,0.44370845
3339.0,25.0,0.84375,0.50974107
3340.0,25.0,0.71875,0.6037834
3341.0,25.0,0.8125,0.44021237
3342.0,25.0,0.9375,0.33447433
3343.0,25.0,0.90625,0.35005936
3344.0,25.0,0.875,0.47599193
3345.0,25.0,0.875,0.48877978
3346.0,25.0,0.90625,0.47591195
3347.0,25.0,0.8125,0.54294616
3348.0,25.0,0.875,0.62461776
3349.0,25.0,0.84375,0.5464179
3350.0,25.0,0.78125,0.6734017
3351.0,25.0,0.84375,0.44888464
3352.0,25.0,0.71875,0.683592
3353.0,25.0,0.875,0.42046556
3354.0,25.0,0.90625,0.31225374
3355.0,25.0,0.9375,0.44455072
3356.0,25.0,0.65625,0.75175774
3357.0,25.0,0.84375,0.4796155
3358.0,25.0,0.96875,0.31539744
3359.0,25.0,0.96875,0.2335875
3360.0,25.0,0.75,0.7098004
3361.0,25.0,0.875,0.3346158
3362.0,25.0,0.9375,0.2270799
3363.0,25.0,0.90625,0.41164398
3364.0,25.0,0.8125,0.69398046
3365.0,25.0,0.75,0.62556225
3366.0,25.0,0.875,0.5189795
3367.0,25.0,0.84375,0.5811448
3368.0,25.0,0.8125,0.50679797
3369.0,25.0,0.71875,1.009847
3370.0,25.0,0.78125,0.59920365
3371.0,25.0,0.78125,0.87190944
3372.0,25.0,0.875,0.38062817
3373.0,25.0,0.875,0.43681574
3374.0,25.0,0.875,0.38819018
3375.0,25.0,0.9375,0.3665493
3376.0,25.0,0.875,0.75725305
3377.0,25.0,0.90625,0.27339154
3378.0,25.0,0.875,0.38136137
3379.0,25.0,0.75,0.547206
3380.0,25.0,0.90625,0.41180766
3381.0,25.0,0.875,0.6025336
3382.0,25.0,0.875,0.39995393
3383.0,25.0,0.9375,0.22882976
3384.0,25.0,0.875,0.30676863
3385.0,25.0,0.9375,0.30077893
3386.0,25.0,0.8125,0.49634087
3387.0,25.0,0.875,0.50251794
3388.0,25.0,0.875,0.5739776
3389.0,25.0,0.9375,0.2853925
3390.0,25.0,0.96875,0.30475065
3391.0,25.0,0.875,0.5032225
3392.0,25.0,0.8125,0.6954372
3393.0,25.0,0.9375,0.29124856
3394.0,25.0,0.90625,0.5057903
3395.0,25.0,0.84375,0.5895658
3396.0,25.0,0.875,0.39494047
3397.0,25.0,0.78125,0.5727806
3398.0,25.0,0.875,0.5816848
3399.0,25.0,0.9375,0.24067754
3400.0,25.0,0.90625,0.35164714
3401.0,25.0,0.8125,0.84219766
3402.0,25.0,0.90625,0.38851985
3403.0,25.0,0.90625,0.42428294
3404.0,25.0,0.9375,0.30179077
3405.0,25.0,0.9375,0.33768976
3406.0,25.0,0.875,0.41620466
3407.0,25.0,0.875,0.3893702
3408.0,25.0,0.875,0.6818225
3409.0,25.0,0.78125,0.96771216
3410.0,25.0,0.96875,0.32534522
3411.0,25.0,0.75,0.75118047
3412.0,25.0,0.84375,0.5975645
3413.0,25.0,0.84375,0.47132802
3414.0,25.0,0.9375,0.26589897
3415.0,25.0,0.875,0.37155947
3416.0,25.0,0.875,0.43787816
3417.0,25.0,0.875,0.5094856
3418.0,25.0,0.875,0.5380028
3419.0,25.0,0.875,0.43449524
3420.0,25.0,0.71875,0.8829479
3421.0,25.0,0.78125,0.74292463
3422.0,25.0,0.75,0.70791095
3423.0,25.0,0.90625,0.32161406
3424.0,25.0,0.875,0.40830982
3425.0,25.0,0.8260869565217391,0.34316224
3426.0,26.0,0.9375,0.27536112
3427.0,26.0,0.90625,0.39795968
3428.0,26.0,0.75,0.5350986
3429.0,26.0,0.875,0.572116
3430.0,26.0,0.875,0.38892195
3431.0,26.0,0.96875,0.27640125
3432.0,26.0,0.84375,0.5029865
3433.0,26.0,0.75,0.7243841
3434.0,26.0,0.875,0.39646703
3435.0,26.0,0.875,0.41767228
3436.0,26.0,0.78125,0.67475563
3437.0,26.0,0.8125,0.5451589
3438.0,26.0,0.875,0.65513355
3439.0,26.0,0.9375,0.3041312
3440.0,26.0,0.84375,0.598302
3441.0,26.0,0.75,0.7536865
3442.0,26.0,0.9375,0.35126114
3443.0,26.0,0.71875,0.8331273
3444.0,26.0,0.8125,0.55567384
3445.0,26.0,0.8125,0.64797544
3446.0,26.0,0.9375,0.3554657
3447.0,26.0,0.9375,0.30884638
3448.0,26.0,0.90625,0.36102784
3449.0,26.0,0.78125,0.67390805
3450.0,26.0,0.875,0.6084863
3451.0,26.0,0.9375,0.29874882
3452.0,26.0,0.84375,0.41881436
3453.0,26.0,0.8125,0.6703682
3454.0,26.0,0.90625,0.33509785
3455.0,26.0,0.84375,0.6564878
3456.0,26.0,0.84375,0.37354833
3457.0,26.0,0.875,0.3336002
3458.0,26.0,0.875,0.5028501
3459.0,26.0,0.875,0.4513034
3460.0,26.0,0.90625,0.4492399
3461.0,26.0,0.90625,0.36538124
3462.0,26.0,0.75,0.5805951
3463.0,26.0,0.8125,0.70647764
3464.0,26.0,0.9375,0.2952502
3465.0,26.0,0.90625,0.35076582
3466.0,26.0,0.8125,0.52400714
3467.0,26.0,0.8125,0.57746947
3468.0,26.0,0.75,0.81018275
3469.0,26.0,0.875,0.44330403
3470.0,26.0,0.8125,0.5370506
3471.0,26.0,0.875,0.6340743
3472.0,26.0,0.8125,0.42703095
3473.0,26.0,0.84375,0.49952194
3474.0,26.0,0.90625,0.35826913
3475.0,26.0,0.875,0.5187609
3476.0,26.0,0.96875,0.3181653
3477.0,26.0,0.9375,0.35837874
3478.0,26.0,0.875,0.38444868
3479.0,26.0,0.8125,0.79511553
3480.0,26.0,0.90625,0.3560362
3481.0,26.0,0.84375,0.50788933
3482.0,26.0,0.875,0.54421234
3483.0,26.0,0.8125,0.41491807
3484.0,26.0,0.78125,0.5961906
3485.0,26.0,1.0,0.25526425
3486.0,26.0,0.8125,0.34671408
3487.0,26.0,0.90625,0.51530087
3488.0,26.0,0.90625,0.48980102
3489.0,26.0,0.90625,0.4637914
3490.0,26.0,0.96875,0.26318935
3491.0,26.0,0.875,0.46776408
3492.0,26.0,0.875,0.5651072
3493.0,26.0,0.84375,0.5049496
3494.0,26.0,0.71875,0.78964955
3495.0,26.0,0.90625,0.38871413
3496.0,26.0,0.84375,0.69263333
3497.0,26.0,0.84375,0.49416658
3498.0,26.0,0.8125,0.41981456
3499.0,26.0,0.90625,0.3609694
3500.0,26.0,0.96875,0.17587294
3501.0,26.0,0.9375,0.34527767
3502.0,26.0,0.90625,0.32837862
3503.0,26.0,0.84375,0.5193828
3504.0,26.0,0.96875,0.22190231
3505.0,26.0,0.90625,0.33123833
3506.0,26.0,0.875,0.62885016
3507.0,26.0,0.875,0.51388395
3508.0,26.0,0.8125,0.5336815
3509.0,26.0,0.9375,0.42710674
3510.0,26.0,0.75,0.6638084
3511.0,26.0,0.90625,0.34944367
3512.0,26.0,0.84375,0.55179095
3513.0,26.0,0.75,0.7301163
3514.0,26.0,0.875,0.50189435
3515.0,26.0,0.875,0.446296
3516.0,26.0,0.96875,0.20026146
3517.0,26.0,0.8125,0.64480925
3518.0,26.0,0.90625,0.5225853
3519.0,26.0,0.8125,0.70794773
3520.0,26.0,0.8125,0.5789111
3521.0,26.0,0.875,0.3639306
3522.0,26.0,0.84375,0.5447468
3523.0,26.0,0.8125,0.6100979
3524.0,26.0,0.8125,0.78452486
3525.0,26.0,0.90625,0.44126433
3526.0,26.0,0.8125,0.5239906
3527.0,26.0,0.78125,0.6969962
3528.0,26.0,0.90625,0.37222195
3529.0,26.0,0.9375,0.3117755
3530.0,26.0,0.8125,0.55518913
3531.0,26.0,0.84375,0.4260733
3532.0,26.0,0.84375,0.53469557
3533.0,26.0,0.84375,0.5773213
3534.0,26.0,0.8125,0.7221172
3535.0,26.0,0.90625,0.2804813
3536.0,26.0,0.78125,0.6149321
3537.0,26.0,0.875,0.4370002
3538.0,26.0,0.78125,0.6122339
3539.0,26.0,0.90625,0.35466853
3540.0,26.0,0.90625,0.48282132
3541.0,26.0,0.90625,0.41273785
3542.0,26.0,0.78125,0.6750469
3543.0,26.0,0.8125,0.52027905
3544.0,26.0,0.8125,0.43958518
3545.0,26.0,0.84375,0.38994783
3546.0,26.0,0.78125,0.6203524
3547.0,26.0,0.84375,0.55119926
3548.0,26.0,0.78125,0.5961974
3549.0,26.0,0.90625,0.3929862
3550.0,26.0,0.875,0.40731284
3551.0,26.0,0.8125,0.5156261
3552.0,26.0,0.90625,0.37925932
3553.0,26.0,1.0,0.24546812
3554.0,26.0,0.84375,0.48857537
3555.0,26.0,0.78125,0.6202708
3556.0,26.0,0.875,0.48629794
3557.0,26.0,0.96875,0.28232378
3558.0,26.0,0.8125,0.55949825
3559.0,26.0,0.875,0.38100308
3560.0,26.0,0.71875,0.9409068
3561.0,26.0,0.75,0.61990404
3562.0,26.0,0.8260869565217391,0.8111187
3563.0,27.0,0.875,0.42887148
3564.0,27.0,0.90625,0.51993936
3565.0,27.0,0.9375,0.3489798
3566.0,27.0,0.90625,0.32233775
3567.0,27.0,0.96875,0.3045667
3568.0,27.0,0.90625,0.3486753
3569.0,27.0,0.84375,0.5389652
3570.0,27.0,0.90625,0.36633727
3571.0,27.0,0.90625,0.5653096
3572.0,27.0,0.90625,0.40840933
3573.0,27.0,0.90625,0.24132206
3574.0,27.0,0.78125,0.6074393
3575.0,27.0,0.875,0.30926147
3576.0,27.0,0.875,0.35976863
3577.0,27.0,0.875,0.43422467
3578.0,27.0,0.84375,0.51638913
3579.0,27.0,0.84375,0.44416943
3580.0,27.0,0.75,0.72187805
3581.0,27.0,0.84375,0.49699515
3582.0,27.0,0.90625,0.44757825
3583.0,27.0,0.875,0.38640785
3584.0,27.0,0.9375,0.40952417
3585.0,27.0,0.8125,0.7874991
3586.0,27.0,0.8125,0.7869495
3587.0,27.0,0.90625,0.3437137
3588.0,27.0,0.9375,0.39646244
3589.0,27.0,0.875,0.46504983
3590.0,27.0,0.90625,0.4476438
3591.0,27.0,0.78125,0.702578
3592.0,27.0,0.875,0.58030224
3593.0,27.0,0.84375,0.47130862
